question_id,seed,label,selected_token_count,selected_completion_tokens,selected_answer_text,any_correct_in_window,any_correct_in_full_group,sel_self_logprob_avg,sel_self_token_mean_entropy,sel_self_token_max_entropy,sel_self_token_count,sel_self_completion_tokens,sel_self_cluster_size,sel_self_cluster_weight_mass,sel_self_semantic_entropy_weighted_set,sel_self_semantic_clusters_set,sel_self_logprob_avg_z,sel_self_token_mean_entropy_z,sel_self_token_max_entropy_z,sel_self_token_count_z,sel_self_cluster_size_z,sel_self_cluster_weight_mass_z,sel_self_logprob_rank,sel_self_low_entropy_rank,sel_self_cluster_size_rank,sel_self_verifier_score_v05,sel_teacher_teacher_best_similarity,sel_teacher_teacher_best_basin_mass,sel_teacher_teacher_best_basin_strict_any,sel_teacher_teacher_support_mass,sel_teacher_teacher_correct_support_mass,sel_teacher_qwen_only_stable_mass,sel_teacher_anchor_score_noleak,win_self_logprob_avg_mean,win_self_logprob_avg_min,win_self_logprob_avg_max,win_self_logprob_avg_std,win_self_token_mean_entropy_mean,win_self_token_mean_entropy_min,win_self_token_mean_entropy_max,win_self_token_mean_entropy_std,win_self_token_max_entropy_mean,win_self_token_max_entropy_min,win_self_token_max_entropy_max,win_self_token_max_entropy_std,win_self_token_count_mean,win_self_token_count_min,win_self_token_count_max,win_self_token_count_std,win_self_completion_tokens_mean,win_self_completion_tokens_min,win_self_completion_tokens_max,win_self_completion_tokens_std,win_self_cluster_size_mean,win_self_cluster_size_min,win_self_cluster_size_max,win_self_cluster_size_std,win_self_cluster_weight_mass_mean,win_self_cluster_weight_mass_min,win_self_cluster_weight_mass_max,win_self_cluster_weight_mass_std,win_self_semantic_entropy_weighted_set_mean,win_self_semantic_entropy_weighted_set_min,win_self_semantic_entropy_weighted_set_max,win_self_semantic_entropy_weighted_set_std,win_self_semantic_clusters_set_mean,win_self_semantic_clusters_set_min,win_self_semantic_clusters_set_max,win_self_semantic_clusters_set_std,win_self_logprob_avg_z_mean,win_self_logprob_avg_z_min,win_self_logprob_avg_z_max,win_self_logprob_avg_z_std,win_self_token_mean_entropy_z_mean,win_self_token_mean_entropy_z_min,win_self_token_mean_entropy_z_max,win_self_token_mean_entropy_z_std,win_self_token_max_entropy_z_mean,win_self_token_max_entropy_z_min,win_self_token_max_entropy_z_max,win_self_token_max_entropy_z_std,win_self_token_count_z_mean,win_self_token_count_z_min,win_self_token_count_z_max,win_self_token_count_z_std,win_self_cluster_size_z_mean,win_self_cluster_size_z_min,win_self_cluster_size_z_max,win_self_cluster_size_z_std,win_self_cluster_weight_mass_z_mean,win_self_cluster_weight_mass_z_min,win_self_cluster_weight_mass_z_max,win_self_cluster_weight_mass_z_std,win_self_logprob_rank_mean,win_self_logprob_rank_min,win_self_logprob_rank_max,win_self_logprob_rank_std,win_self_low_entropy_rank_mean,win_self_low_entropy_rank_min,win_self_low_entropy_rank_max,win_self_low_entropy_rank_std,win_self_cluster_size_rank_mean,win_self_cluster_size_rank_min,win_self_cluster_size_rank_max,win_self_cluster_size_rank_std,win_self_verifier_score_v05_mean,win_self_verifier_score_v05_min,win_self_verifier_score_v05_max,win_self_verifier_score_v05_std,win_teacher_teacher_best_similarity_mean,win_teacher_teacher_best_similarity_min,win_teacher_teacher_best_similarity_max,win_teacher_teacher_best_similarity_std,win_teacher_teacher_best_basin_mass_mean,win_teacher_teacher_best_basin_mass_min,win_teacher_teacher_best_basin_mass_max,win_teacher_teacher_best_basin_mass_std,win_teacher_teacher_best_basin_strict_any_mean,win_teacher_teacher_best_basin_strict_any_min,win_teacher_teacher_best_basin_strict_any_max,win_teacher_teacher_best_basin_strict_any_std,win_teacher_teacher_support_mass_mean,win_teacher_teacher_support_mass_min,win_teacher_teacher_support_mass_max,win_teacher_teacher_support_mass_std,win_teacher_teacher_correct_support_mass_mean,win_teacher_teacher_correct_support_mass_min,win_teacher_teacher_correct_support_mass_max,win_teacher_teacher_correct_support_mass_std,win_teacher_qwen_only_stable_mass_mean,win_teacher_qwen_only_stable_mass_min,win_teacher_qwen_only_stable_mass_max,win_teacher_qwen_only_stable_mass_std,win_teacher_anchor_score_noleak_mean,win_teacher_anchor_score_noleak_min,win_teacher_anchor_score_noleak_max,win_teacher_anchor_score_noleak_std,group_size,group_num_basins,group_top1_basin_share,group_top2_basin_share,group_top1_minus_top2,group_basin_entropy
trivia_qa_109,43,1.0,21.0,21.0,"Hitler took cyanide and shot himself on April 30, 1945.",1.0,1.0,-0.002328329771923,0.0110955046470855,0.1986600011587143,21.0,21.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,0.75,1.0,0.75,0.75,0.25,0.5149999999999999,-0.002328329771923,-0.002328329771923,-0.002328329771923,0.0,0.0110955046470855,0.0110955046470855,0.0110955046470855,0.0,0.1986600011587143,0.1986600011587143,0.1986600011587143,0.0,21.0,21.0,21.0,0.0,21.0,21.0,21.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,0.75,0.75,0.75,0.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.0,0.25,0.25,0.25,0.0,0.5149999999999999,0.5149999999999999,0.5149999999999999,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_294,42,1.0,12.0,12.0,The most populated city in America is New York City.,1.0,1.0,-0.0499392393617862,0.0814210168955139,0.6787378787994385,12.0,12.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0499392393617862,-0.0499392393617862,-0.0499392393617862,0.0,0.0814210168955139,0.0814210168955139,0.0814210168955139,0.0,0.6787378787994385,0.6787378787994385,0.6787378787994385,0.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_294,43,1.0,12.0,12.0,The most populated city in America is New York City.,1.0,1.0,-0.0499392393617862,0.0814210168955139,0.6787378787994385,12.0,12.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0499392393617862,-0.0499392393617862,-0.0499392393617862,0.0,0.0814210168955139,0.0814210168955139,0.0814210168955139,0.0,0.6787378787994385,0.6787378787994385,0.6787378787994385,0.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_440,42,0.0,37.0,37.0,Buck Rogers was not a cowboy; he was a science fiction character created by Philip Francis Nowlan. The famous cowboy character created by George W. Trendle is Cisco Kid.,0.0,0.0,-0.2125983089986831,0.3679947476893616,3.1200339794158936,37.0,37.0,2.0,0.2504174558646167,1.1228037196815048,4.0,0.5674494988858301,-0.7321749141005485,-0.5398563848960954,0.056655372689494,-0.5400617248673217,-0.5372923654406404,3.0,2.0,5.0,0.223318240029546,0.0625,1.0,1.0,0.0,0.0,0.2504174558646167,0.0070801568329858,-0.34583619105742247,-0.8531016831395541,-0.1239217652709285,0.2196365079985297,0.525691644288378,0.3535766566012527,0.9504881804594782,0.20147090082835256,3.592658191919327,2.833461284637451,5.175386428833008,0.8189205154172837,36.375,14.0,49.0,10.319126658782709,36.375,14.0,49.0,10.319126658782709,2.75,1.0,4.0,1.299038105676658,0.36400324568157216,0.073635206308207,0.5538695031959868,0.1977503947746477,1.1228037196815048,1.1228037196815048,1.1228037196815048,0.0,4.0,4.0,4.0,0.0,-5.551115123125783e-17,-2.1604032189372315,0.9451158166306428,0.9354143466934853,-1.1102230246251565e-16,-0.7991170342791887,1.972298593625117,0.9354143466934853,-2.7755575615628914e-17,-0.8671948811478046,1.807875943822882,0.9354143466934854,-6.938893903907228e-17,-2.028262342283889,1.1444385283277807,0.9354143466934854,-1.3877787807814457e-17,-1.2601440246904174,0.9001028747788695,0.9354143466934854,-1.249000902703301e-16,-1.373521555598566,0.8981201854710668,0.9354143466934854,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.09503772908434611,-1.8417009317242368,1.0320790784207168,0.9281106825125613,0.07504308920848016,0.048780487804878,0.1666666666666666,0.036292241507419734,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36400324568157216,0.073635206308207,0.5538695031959868,0.1977503947746477,-0.038784485477749174,-0.3716386561779173,0.108141915044946,0.15341861820576083,8.0,7.0,0.25,0.125,0.125,1.9061547465328494
trivia_qa_440,43,0.0,49.0,49.0,"Buck Rogers was not a cowboy; he was a sci-fi character created by George W. Trendle. A famous cowboy character created by George W. Trendle is Dick Troop from the radio show and television series ""Dick Tracy.""",0.0,0.0,-0.3475661109968567,0.4251800334916033,3.03087854385376,49.0,49.0,1.0,0.1198680219859178,1.305905927996244,5.0,-0.0692952004530278,-0.3243202859863565,-0.4504131535400208,1.1268494852197593,-0.9354143466934852,-0.9057549850227226,5.0,5.0,5.0,-0.3401932031149651,0.048780487804878,1.0,1.0,0.0,0.0,0.1198680219859178,-0.082256147459201,-0.33034379598607244,-0.8531016831395541,-0.0886591484278831,0.2324836415659467,0.5035048484285998,0.190500380811135,0.9504881804594782,0.2259067926366494,3.4793709814548492,2.213736295700073,5.175386428833008,0.931425419569403,33.25,12.0,49.0,13.074306864992883,33.25,12.0,49.0,13.074306864992883,2.5,1.0,4.0,1.5,0.32894132763843226,0.0723022861222564,0.5438435403691527,0.21591950676715066,1.305905927996244,1.305905927996244,1.305905927996244,0.0,5.0,5.0,5.0,0.0,-1.942890293094024e-16,-2.103353269059284,0.9724352439539709,0.9354143466934854,5.551115123125783e-17,-1.2960604954427255,1.850828019089452,0.9354143466934852,0.0,-1.2710548991407502,1.703278811549642,0.9354143466934853,-1.3877787807814457e-17,-1.5203524800584054,1.1268494852197593,0.9354143466934853,0.0,-0.9354143466934852,0.9354143466934852,0.9354143466934852,-1.249000902703301e-16,-1.111820997325558,0.9310071884393276,0.9354143466934854,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.08354046042924598,-1.6819315255280158,0.943766344848727,0.8864194763795561,0.06723058920848016,0.0,0.1666666666666666,0.04404950233845307,0.875,0.0,1.0,0.33071891388307384,0.875,0.0,1.0,0.33071891388307384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32894132763843226,0.0723022861222564,0.5438435403691527,0.21591950676715066,-0.035634055600141226,-0.339418190901483,0.0924845608959148,0.14465371705591548,8.0,8.0,0.125,0.125,0.0,2.079441541671836
trivia_qa_121,42,0.0,57.0,57.0,"The female singer born on the same day as impressionist Rich Little is Barbra Streisand. Rich Little was born on April 24, 1935, and Barbra Streisand was born on April 24, 1942.",0.0,0.0,-0.0989169228192244,0.220811555110551,3.739214420318604,57.0,57.0,1.0,0.1409856079635661,2.073378836671373,8.0,1.0554036831904383,-0.6610899343283413,0.3164572901996465,0.6153557179830177,0.0,1.0950979388041693,1.0,2.0,4.0,0.80755846074339,0.0,0.0,0.0,0.0,0.0,0.1409856079635661,0.1333145705559647,-0.2254403744504132,-0.4021091469090783,-0.0989169228192244,0.11213894146287312,0.299296956112586,0.1818300882527007,0.4943342752224659,0.11105352886348935,3.412017285823822,1.5349671840667725,4.835532188415527,0.9671601928030362,45.0,31.0,85.0,18.2414363469547,45.0,31.0,85.0,18.2414363469547,1.0,1.0,1.0,0.0,0.12499999999999997,0.1041118279181739,0.1409856079635661,0.013654639005225467,2.073378836671373,2.073378836671373,2.073378836671373,0.0,8.0,8.0,8.0,0.0,-1.249000902703301e-16,-1.4736941709519873,1.0554036831904383,0.9354143466934853,3.7470027081099033e-16,-0.9894345058800684,1.6428177321612114,0.9354143466934852,0.0,-1.815438236304238,1.3767897733229375,0.9354143466934854,0.0,-0.7179150043135206,2.051185726610059,0.9354143466934854,0.0,0.0,0.0,0.0,2.3592239273284576e-16,-1.4309492791471858,1.0950979388041693,0.9354143466934853,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.04531821159883766,-1.2928289816463523,1.0645977492381216,0.8137338171484519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.1041118279181739,0.1409856079635661,0.013654639005225467,-0.0159363576802325,-0.2793881619129053,0.1850479414499626,0.16008157602216805,8.0,7.0,0.25,0.125,0.125,1.9061547465328494
trivia_qa_121,43,0.0,57.0,57.0,"The female singer born on the same day as impressionist Rich Little is Barbra Streisand. Rich Little was born on April 24, 1935, and Barbra Streisand was born on April 24, 1942.",0.0,0.0,-0.0989169228192244,0.220811555110551,3.739214420318604,57.0,57.0,1.0,0.1389161391784722,2.075257191699983,8.0,1.1060187480185526,-0.670685118563741,0.3164572901996465,0.7651192438020429,0.0,1.1458713893368342,1.0,2.0,3.0,0.8310969766201791,0.0,0.0,0.0,0.0,0.0,0.1389161391784722,0.1384361674883414,-0.20872359878357905,-0.3730944227630218,-0.0989169228192244,0.09286889597829592,0.2899498397936386,0.1818300882527007,0.4735705161770296,0.0964281771106453,3.412017285823822,1.5349671840667725,4.835532188415527,0.9671601928030362,42.25,31.0,85.0,18.0329559418305,42.25,31.0,85.0,18.0329559418305,1.0,1.0,1.0,0.0,0.12499999999999994,0.1056036500831578,0.1389161391784722,0.011360224506224864,2.075257191699983,2.075257191699983,2.075257191699983,0.0,8.0,8.0,8.0,0.0,5.551115123125783e-17,-1.6556116588715974,1.1060187480185526,0.9354143466934853,3.3306690738754696e-16,-1.048830018183173,1.7812367731633063,0.9354143466934852,0.0,-1.815438236304238,1.3767897733229375,0.9354143466934854,5.551115123125783e-17,-0.5835655249337616,2.217548994748294,0.9354143466934854,0.0,0.0,0.0,0.0,-5.551115123125783e-17,-1.5971184350942442,1.1458713893368342,0.9354143466934853,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.046580367768604414,-1.450214932063663,1.087511356751897,0.7896725243497125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999994,0.1056036500831578,0.1389161391784722,0.011360224506224864,-0.015683926446279098,-0.3111637164293642,0.1900397786376622,0.15572770248053336,8.0,7.0,0.25,0.125,0.125,1.9061547465328494
trivia_qa_265,42,1.0,25.0,25.0,"The Milky Way is a spiral galaxy that contains the Sun, the Earth, and billions of other stars and celestial bodies.",1.0,1.0,-0.2122414681093863,0.3195310163878953,1.664345622062683,25.0,25.0,8.0,1.0,0.0,1.0,-0.1244592551846695,0.258973495323911,0.1316873096251608,-0.928190961784514,0.0,0.0,6.0,5.0,7.0,-0.0516446576932967,0.5454545454545454,0.75,1.0,0.0,0.0,1.0,-0.1012380224477502,-0.20231705298894637,-0.3530844485436103,-0.0926464335353365,0.07459019638536903,0.299864334489634,0.1942485175112954,0.3789045342818965,0.07103621309385827,1.646115392446518,1.4387365579605105,1.8172953128814695,0.12949477345248422,33.0,25.0,47.0,8.06225774829855,33.0,25.0,47.0,8.06225774829855,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.551115123125783e-17,-1.8907308419837792,1.375347911911263,0.9354143466934853,-5.551115123125783e-16,-1.3907631915676122,1.040811913122578,0.9354143466934854,-5.551115123125783e-17,-1.4980151847592869,1.2365298550018913,0.9354143466934853,-2.7755575615628914e-17,-0.928190961784514,1.6243341831228997,0.9354143466934852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,1.3877787807814457e-16,-0.8759282953229014,0.7998245908394455,0.5170315579336128,0.5294017787270119,0.4390243902439025,0.6,0.04383182299775537,0.75,0.75,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.09411964425459758,-0.2693033061234038,0.079964918167889,0.10594804971778678,8.0,4.0,0.375,0.25,0.125,1.320888343145322
trivia_qa_265,43,1.0,41.0,41.0,"The Milky Way is a spiral galaxy that contains the solar system, including Earth. It consists of gas, dust, and approximately 100–400 billion stars, including our Sun.",1.0,1.0,-0.0926464335353365,0.1978399701395212,1.4387365579605105,41.0,41.0,8.0,0.9999999999999998,2.220446049250313e-16,1.0,1.1656273082822273,-1.0313157926060847,-1.1332898327151049,0.585594932034278,0.0,0.0,1.0,3.0,7.0,0.6554177037188031,0.6,0.75,1.0,0.0,0.0,0.9999999999999998,0.0510835407437606,-0.18605693581180033,-0.3530844485436103,-0.0926464335353365,0.07496180240493514,0.27678233239330885,0.1942485175112954,0.3760475828866255,0.07160155865301694,1.6084474921226501,1.4387365579605105,1.8172953128814695,0.14007894364117784,35.375,25.0,47.0,8.985230937488474,35.375,25.0,47.0,8.985230937488474,8.0,8.0,8.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,1.0,1.0,1.0,0.0,-1.1102230246251565e-16,-2.0842606059266493,1.1656273082822273,0.9354143466934854,-1.6653345369377348e-16,-1.0782351108040678,1.296817292617114,0.9354143466934854,-5.551115123125783e-17,-1.1332898327151049,1.394636786481598,0.9354143466934853,8.326672684688674e-17,-1.0800973190854462,1.210229526204175,0.9354143466934856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,2.7755575615628914e-17,-1.0052746479873929,0.6554177037188031,0.5160111860354774,0.5257253081387766,0.4390243902439025,0.6,0.0448973310219488,0.75,0.75,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,-0.09485493837224458,-0.295172576656302,0.0510835407437606,0.10502811395036703,8.0,4.0,0.375,0.25,0.125,1.3208883431453222
trivia_qa_169,42,1.0,47.0,47.0,"The home of champagne in France where the German High Command surrendered in WWII is Reims. Specifically, the surrender took place in the Hotel de Ville (City Hall) of Reims on 7 May 1945.",1.0,1.0,-0.0903853295662086,0.2580290702104407,2.9617788791656494,47.0,47.0,6.0,0.7545138872794004,0.7274691073496896,3.0,1.1400891317621826,-0.5640466850333868,0.0,-0.4347413023856831,0.5400617248673216,0.5400605647533105,1.0,2.0,2.0,0.89102763612939,0.95,1.0,1.0,1.0,1.0,0.0,0.868205527225878,-0.11477409926105114,-0.1420764271541169,-0.0903853295662086,0.02001036974670314,0.260972432474663,0.2529634978528595,0.2695807285754865,0.004881268452640252,2.9617788791656494,2.9617788791656494,2.9617788791656494,0.0,51.5,47.0,77.0,9.682458365518542,51.5,47.0,77.0,9.682458365518542,4.75,1.0,6.0,2.165063509461097,0.5965711795496252,0.1216090002677082,0.7545138872794004,0.2735653821225281,0.7274691073496896,0.7274691073496896,0.7274691073496896,0.0,3.0,3.0,3.0,0.0,2.7755575615628914e-16,-1.2762877214455854,1.1400891317621826,0.9354143466934854,1.3322676295501878e-15,-1.5347798261152783,1.6496375381567845,0.9354143466934854,0.0,0.0,0.0,0.0,5.551115123125783e-17,-0.4347413023856831,2.4635340468522045,0.9354143466934852,0.0,-1.6201851746019649,0.5400617248673216,0.9354143466934852,0.0,-1.624059422979606,0.5400605647533105,0.9354143466934853,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.12003583654087235,-1.405999811897416,0.89102763612939,0.821312459949222,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7140071673081744,0.4088000376205167,0.868205527225878,0.16426249198984438,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_169,43,1.0,41.0,41.0,"The home of champagne in France where the German High Command surrendered in WWII is Reims. Specifically, the surrender took place in the hotel known as the Hotel de Comte, located in Reims.",1.0,1.0,-0.3025036088328259,0.5881167929568518,6.282400608062744,41.0,41.0,1.0,0.1054854609598337,0.7008811871738903,3.0,-2.3890029247760536,2.4734856630463398,2.4748737341529163,-0.8641466362738742,-1.6201851746019649,-1.654115219532641,8.0,8.0,8.0,-2.112363364775708,0.95,1.0,1.0,1.0,1.0,0.0,0.2675273270448583,-0.13482749697088978,-0.3025036088328259,-0.0903853295662086,0.06565359925130256,0.3007894405223337,0.2529634978528595,0.5881167929568518,0.1086604752475852,3.3768565952777863,2.9617788791656494,6.282400608062744,1.0981924115973818,50.5,41.0,77.0,10.283481900601567,50.5,41.0,77.0,10.283481900601567,4.75,1.0,6.0,2.165063509461097,0.6052272295914021,0.1054854609598337,0.7683635673462434,0.28260765302191265,0.7008811871738903,0.7008811871738903,0.7008811871738903,0.0,3.0,3.0,3.0,0.0,0.0,-2.3890029247760536,0.6331997249589876,0.9354143466934852,3.885780586188048e-16,-0.4117143130032506,2.4734856630463398,0.9354143466934854,8.326672684688674e-17,-0.3535533905932737,2.4748737341529163,0.9354143466934853,5.551115123125783e-17,-0.8641466362738742,2.410514301185018,0.9354143466934854,0.0,-1.6201851746019649,0.5400617248673216,0.9354143466934852,-5.551115123125783e-17,-1.654115219532641,0.5399714734231928,0.9354143466934853,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.12031175431101107,-2.112363364775708,0.7069932957377159,0.9403896734137879,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7140623508622022,0.2675273270448583,0.8313986591475431,0.1880779346827576,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_381,42,0.0,27.0,27.0,"On the album cover of Sgt. Pepper's Lonely Hearts Club Band by The Beatles, a trumpet is held by Donald Donaldson.",0.0,0.0,-0.2226671060440155,0.5208216667329892,6.040005683898926,27.0,27.0,1.0,0.1463528919491425,1.335993365769622,4.0,2.076299722862678,-0.3955092937491424,0.7562404980413112,-1.6470564147580775,-1.7677669529663689,-1.5974400421616275,1.0,4.0,8.0,0.1303368548218281,0.0,0.0,0.0,0.0,0.0,0.1463528919491425,-0.0032032074254628,-0.38304431030835806,-0.4838216400559407,-0.2226671060440155,0.07225312227303109,0.5653897290222709,0.440987281810044,0.760881864846123,0.1054073963080254,5.181387513875961,2.933732271194458,6.040005683898926,1.0620480609692404,38.375,27.0,46.0,6.460214779711275,38.375,27.0,46.0,6.460214779711275,2.25,1.0,3.0,0.6614378277661477,0.27785944738801294,0.1463528919491425,0.3692284710532464,0.07700640737370175,1.335993365769622,1.335993365769622,1.335993365769622,0.0,4.0,4.0,4.0,0.0,-4.163336342344337e-17,-1.304698774277541,2.076299722862678,0.9354143466934852,-1.3877787807814457e-16,-1.103981674550064,1.7348512051374874,0.9354143466934853,0.0,-1.9796551942351308,0.7562404980413112,0.9354143466934853,0.0,-1.6470564147580775,1.1040707835191508,0.9354143466934853,0.0,-1.7677669529663689,1.0606601717798212,0.9354143466934853,2.220446049250313e-16,-1.5974400421616275,1.109880313790926,0.9354143466934854,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.09720357644116576,-0.9104035105149332,0.6459439963845522,0.4265403648575156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27785944738801294,0.1463528919491425,0.3692284710532464,0.07700640737370175,-0.03613117418936941,-0.2301066586790175,0.0553431050662611,0.07951323356840818,8.0,4.0,0.625,0.125,0.5,1.0735428464045231
