question_id,question,system_prompt,chosen,rejected,chosen_canonical,rejected_canonical,ideal_answers_repr,chosen_anchor_strength,rejected_stable_strength,chosen_teacher_support_mass,rejected_qwen_only_stable_mass,weight,chosen_strict_correct,rejected_strict_correct,pair_source
trivia_qa_312,Which type of animal was Robin Hood in the Disney cartoon film 'Robin Hood'?,Answer the question briefly and factually.,Robin Hood in the Disney cartoon film 'Robin Hood' was a fox.,Robin Hood is a character depicted as a talking white rabbit in the Disney cartoon film 'Robin Hood'.,robin hood disney cartoon film robin hood was fox,robin hood is character depicted as talking white rabbit disney cartoon film,,1.6498200069804936,1.1015748498178954,1.0,0.5015748498178955,2.4305219441154544,1.0,0.0,student_pair
trivia_qa_281,What is the most popular natural attraction in Alaska?,Answer the question briefly and factually.,Denali National Park and Preserve (home of Mount Denali).,The most popular natural attraction in Alaska is Glacier Bay National Park and Preserve.,denali national park preserve home mount denali,most popular natural attraction alaska is glacier bay national park preserve,,0.0,1.2,0.0,1.0,1.48,1.0,0.0,teacher_rescue
trivia_qa_447,"In Harry Potter And The Goblet Of Fire, which dragon did Harry have to defeat?",Answer the question briefly and factually.,Hungarian Horntail.,"In Harry Potter and the Goblet of Fire, Harry did not have to defeat a dragon. The task involving a dragon was for Viktor Krum, who had to deal with a Ukrainian Ironbelly dragon. Harry's task was to break a wizarding chess game, and the dragon task was part of the Triwizard Tournament challenges.",hungarian horntail,harry potter goblet fire harry did not have defeat dragon task involving,,1.7267885288613882,1.2527712930502888,1.0,0.6527712930502887,2.5,1.0,0.0,student_pair
trivia_qa_27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",Answer the question briefly and factually.,A Boojum.,"In Lewis Carroll's poem ""The Hunting of the Snark,"" the elusive snark transforms into a bell, tricking the hunters into gathering around it.",boojum,lewis carroll s poem hunting snark elusive snark transforms into bell tricking,,1.7423930895077475,0.31682173279723147,1.0,0.10460903214899127,2.172164546823541,1.0,0.0,student_pair
trivia_qa_27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",Answer the question briefly and factually.,A Boojum.,"In Lewis Carroll's poem ""The Hunting of the Snark,"" the elusive snark turns into a long duck to fool the hunters.",boojum,lewis carroll s poem hunting snark elusive snark turns into long duck,,1.7423930895077475,0.30797100949822476,1.0,0.09921179825035173,2.1686242575039385,1.0,0.0,student_pair
trivia_qa_27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",Answer the question briefly and factually.,A Boojum.,"In Lewis Carroll's poem ""The Hunting of the Snark,"" the elusive snark turns into a "" STAR"" (Stalking-Horse, Taxicab, Rabbit, Rock) to fool hunters.",boojum,lewis carroll s poem hunting snark elusive snark turns into star stalking,,1.7423930895077475,0.28552259686831216,1.0,0.08552259686831215,2.1596448924519733,1.0,0.0,student_pair
trivia_qa_63,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Answer the question briefly and factually.,"When Martina Navratilova first won Wimbledon singles in 1978, the defending champion was Virginia Wade.","When Martina Navratilova first won Wimbledon singles in 1978, the defending champion was Christine Truman Janes.",when martina navratilova first won wimbledon singles 1978 defending champion was virginia,when martina navratilova first won wimbledon singles 1978 defending champion was christine,,1.7074699022787303,0.8564901336397244,1.0,0.25649013363972445,2.367077994823128,1.0,0.0,student_pair
trivia_qa_63,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Answer the question briefly and factually.,"When Martina Navratilova first won Wimbledon singles in 1978, the defending champion was Virginia Wade.","When Martina Navratilova first won Wimbledon singles in 1978, the defending champion was Chris Evert.",when martina navratilova first won wimbledon singles 1978 defending champion was virginia,when martina navratilova first won wimbledon singles 1978 defending champion was chris,,1.7074699022787303,0.8562214861574178,1.0,0.25642054723245156,2.3669705358302053,1.0,0.0,student_pair
trivia_qa_63,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Answer the question briefly and factually.,"When Martina Navratilova first won Wimbledon singles in 1978, the defending champion was Virginia Wade.","When Martina Navratilova first won Wimbledon singles in 1978, the defending champion was Kerry Melville Reid.",when martina navratilova first won wimbledon singles 1978 defending champion was virginia,when martina navratilova first won wimbledon singles 1978 defending champion was kerry,,1.7074699022787303,0.3359826155214538,1.0,0.12166568699542168,2.1588749875758197,1.0,0.0,student_pair
trivia_qa_74,Who or what was Gentle Ben in the 60s TV series?,Answer the question briefly and factually.,Gentle Ben was a bear.,"Gentle Ben was a brown Tibetan mastiff who was the main animal character in the 1960s TV series ""Gentle Ben.""",gentle ben was bear,gentle ben was brown tibetan mastiff who was main animal character 1960s,,0.22975894673574204,0.38398280633968274,0.0,0.13371260525574943,1.2914484905773183,1.0,0.0,student_pair
trivia_qa_74,Who or what was Gentle Ben in the 60s TV series?,Answer the question briefly and factually.,Gentle Ben was a bear.,Gentle Ben was a brown Great Dane who was the main character in the 1960s TV series of the same name.,gentle ben was bear,gentle ben was brown great dane who was main character 1960s tv,,0.22975894673574204,0.3690663043613013,0.0,0.126977066242506,1.2854818897859657,1.0,0.0,student_pair
trivia_qa_74,Who or what was Gentle Ben in the 60s TV series?,Answer the question briefly and factually.,Gentle Ben was a bear.,"Gentle Ben was a brown Swiss cowhound who was the main character and star of the 1960s TV series ""Gentle Ben.""",gentle ben was bear,gentle ben was brown swiss cowhound who was main character star 1960s,,0.22975894673574204,0.36822174779766403,0.0,0.12659570714829518,1.2851440671605108,1.0,0.0,student_pair
trivia_qa_186,"In WWII, who was the head of the Nazi party's security service?",Answer the question briefly and factually.,Heinrich Himmler,"The head of the Nazi party's security service, known as the SS, during World War II was Heinrich Himmler. However, the specific service in question is likely the Gestapo (Geheime Staatspolizei), which was led by Heinrich Müller from 1933 to 1945. Heinrich Himmler was the higher-ranking official who was Müller's superior and oversaw the SS and Gestapo.",heinrich himmler,head nazi party s security service known as ss during world war,,1.726784913585355,0.6,1.0,0.5,2.2760709481512134,1.0,0.0,student_pair
trivia_qa_275,"As at March 2001, who holds the record for scoring the most league goals for the soccer team Arsenal?",Answer the question briefly and factually.,Ian Wright,"As of March 2001, the record for scoring the most league goals for Arsenal was held by Tony?('ie) MacManus, with 91 goals.",ian wright,as march 2001 record scoring most league goals arsenal was held tony,,1.6841837661840735,0.27638954475139077,1.0,0.07638954475139076,2.1210660776110006,1.0,0.0,student_pair
trivia_qa_358,What was the surname of the woman who was the inspiration behind the Rolling Stones song Angie?,Answer the question briefly and factually.,Bowie,"The surname of the woman who inspired the Rolling Stones song ""Angie"" was Chapman. Her full name was Marie Chapman.",bowie,surname woman who inspired rolling stones song angie was chapman her full,,0.11991447746657881,0.613196537336675,0.0,0.13928165921647187,1.3172273014146172,1.0,0.0,student_pair
trivia_qa_358,What was the surname of the woman who was the inspiration behind the Rolling Stones song Angie?,Answer the question briefly and factually.,Bowie,"The surname of the woman who inspired the Rolling Stones song ""Angie"" was Cherry. Her full name was Christine Cherry Cherry.",bowie,surname woman who inspired rolling stones song angie was cherry her full,,0.11991447746657881,0.584195191834337,0.0,0.13441542416154198,1.305626763213682,1.0,0.0,student_pair
trivia_qa_358,What was the surname of the woman who was the inspiration behind the Rolling Stones song Angie?,Answer the question briefly and factually.,Bowie,"The surname of the woman who inspired the Rolling Stones song ""Angie"" was Bell. Her full name was Anita Bell.",bowie,surname woman who inspired rolling stones song angie was bell her full,,0.11991447746657881,0.4896565927301142,0.0,0.12547415537767814,1.267811323571993,1.0,0.0,student_pair
trivia_qa_327,The theme tune to which TV show starts with the line Stick a pony in me pocket?,Answer the question briefly and factually.,Only Fools,"The theme tune to ""Porridge"" starts with the line ""Stick a spoon in my pocket.""",only fools,theme tune porridge starts line stick spoon my pocket,,0.03519923149636997,0.33762377570914737,0.0,0.12575005892055832,1.156169049181481,1.0,0.0,student_pair
trivia_qa_327,The theme tune to which TV show starts with the line Stick a pony in me pocket?,Answer the question briefly and factually.,Only Fools,"The theme tune to ""Peppa Pig"" starts with the line ""Stick a peanut in my pocket.""",only fools,theme tune peppa pig starts line stick peanut my pocket,,0.03519923149636997,0.32304239245243166,0.0,0.11813387931138543,1.1503364958787947,1.0,0.0,student_pair
trivia_qa_327,The theme tune to which TV show starts with the line Stick a pony in me pocket?,Answer the question briefly and factually.,Only Fools,"The theme tune to "" Auf Wiedersehen, Pet"" starts with the line ""Stick a spoon in my pocket.""",only fools,theme tune auf wiedersehen pet starts line stick spoon my pocket,,0.03519923149636997,0.313362087242858,0.0,0.11254471410261747,1.1464643737949651,1.0,0.0,student_pair
trivia_qa_115,Who had a 60s No 1 hit with This Diamond Ring?,Answer the question briefly and factually.,Gary Lewis & the Playboys.,"The 60s No 1 hit ""This Diamond Ring"" was performed by Freddie and the Dreamers.",gary lewis playboys,60s no 1 hit this diamond ring was performed freddie dreamers,,0.0,0.8355443813645884,0.0,0.23554438136458838,1.3342177525458354,1.0,0.0,teacher_rescue
trivia_qa_115,Who had a 60s No 1 hit with This Diamond Ring?,Answer the question briefly and factually.,Gary Lewis & the Playboys.,"The song ""This Diamond Ring"" was a No. 1 hit in the 1960s for the British comedy duo.avi.avi",gary lewis playboys,song this diamond ring was no 1 hit 1960s british comedy duo,,0.0,0.8355443813645884,0.0,0.23554438136458838,1.3342177525458354,1.0,0.0,teacher_rescue
trivia_qa_115,Who had a 60s No 1 hit with This Diamond Ring?,Answer the question briefly and factually.,Gary Lewis & the Playboys.,"The 60s No 1 hit ""This Diamond Ring"" was performed by Wayne Fontana and the Mindbenders.",gary lewis playboys,60s no 1 hit this diamond ring was performed wayne fontana mindbenders,,0.0,0.4522452600498847,0.0,0.14540048766788763,1.180898104019954,1.0,0.0,teacher_rescue
trivia_qa_445,Macbeth belonged to which royal house or dynasty?,Answer the question briefly and factually.,"Macbeth belonged to the House of Dunkeld, a royal house of Scotland.","Macbeth belonged to the House of Douglas in later life, but historically, he was a Thane and not definitively linked to a specific royal house or dynasty. The historical Macbeth lived during the late 10th and early 11th centuries, a time before clear royal houses as in later periods.",macbeth belonged house dunkeld royal house scotland,macbeth belonged house douglas later life but historically he was thane not,,0.07066727996489033,1.460061695146626,0.0,0.8600616951466261,1.6264250460375846,1.0,0.0,student_pair
trivia_qa_445,Macbeth belonged to which royal house or dynasty?,Answer the question briefly and factually.,"Macbeth belonged to the House of Dunkeld, a royal house of Scotland.","Macbeth belonged to the House of Macbeth, which was a branch of the Dalriadic Scot kings. He was not part of a larger, broader royal house or dynasty like the House of Stuart or the House of Bruce.",macbeth belonged house dunkeld royal house scotland,macbeth belonged house macbeth which was branch dalriadic scot kings he was,,0.07066727996489033,1.460061695146626,0.0,0.8600616951466261,1.6264250460375846,1.0,0.0,student_pair
trivia_qa_445,Macbeth belonged to which royal house or dynasty?,Answer the question briefly and factually.,"Macbeth belonged to the House of Dunkeld, a royal house of Scotland.","Macbeth belonged to the House of Douglas in popular and later historical contexts, but historically, he was a Thane and king of Scotland, not directly associated with a specific royal house or dynasty. He was not a member of the royal family from which Scottish kings typically descended, such as the House of Stuart or the House of Balliol.",macbeth belonged house dunkeld royal house scotland,macbeth belonged house douglas popular later historical contexts but historically he was,,0.07066727996489033,1.460061695146626,0.0,0.8600616951466261,1.6264250460375846,1.0,0.0,student_pair
trivia_qa_362,Who bought Chelsea football club for £1 in 1982?,Answer the question briefly and factually.,"In 1982, Chelsea Football Club was bought for £1 by Ken Bates.","In 1982, Russel Slade bought Chelsea Football Club for £1.",1982 chelsea football club was bought 1 ken bates,1982 russel slade bought chelsea football club 1,,1.7193709808493243,0.3196259851768157,1.0,0.10094005814467727,2.1594729825803207,1.0,0.0,student_pair
trivia_qa_362,Who bought Chelsea football club for £1 in 1982?,Answer the question briefly and factually.,"In 1982, Chelsea Football Club was bought for £1 by Ken Bates.","Rupert Murdock bought Chelsea football club for £1 in 1982 through his company News of the World. However, the transfer was later invalidated due to rules against accepting a nominal value for a club.",1982 chelsea football club was bought 1 ken bates,rupert murdock bought chelsea football club 1 1982 through his company news,,1.7193709808493243,0.3152117460368772,1.0,0.09819043856522523,2.1577072869243454,1.0,0.0,student_pair
trivia_qa_362,Who bought Chelsea football club for £1 in 1982?,Answer the question briefly and factually.,"In 1982, Chelsea Football Club was bought for £1 by Ken Bates.","In 1982, Chelsea Football Club was bought for £1 by Bruce Partington and Johnibase Ltd. The deal was primarily a tax avoidance strategy.",1982 chelsea football club was bought 1 ken bates,1982 chelsea football club was bought 1 bruce partington johnibase ltd deal,,1.7193709808493243,0.2700746327661819,1.0,0.07007463276618188,2.139652441616067,1.0,0.0,student_pair
trivia_qa_439,How many times was Wyatt Earp shot?,Answer the question briefly and factually.,"Wyatt Earp was shot four times in his life, but none of these shootings were fatal.",Wyatt Earp was shot four times. He was shot in the hip in 1875 during a gunfight in狂热的网友似乎错误地添加了不相关的内容，我将提供简明的事实回答：Wyatt Earp被射中四次。这四次射击中，有两次发生在1875年，在科奇斯县的一次枪战中，其中一次击中了他的髋部；另一次发生在188,wyatt earp was shot four times his life but none these shootings,wyatt earp was shot four times he was shot hip 1875 during,,1.0381122859427991,1.2,0.5,1.0,2.1028673715656794,1.0,0.0,student_pair
trivia_qa_439,How many times was Wyatt Earp shot?,Answer the question briefly and factually.,"Wyatt Earp was shot four times in his life, but none of these shootings were fatal.","Wyatt Earp was shot four times. He was shot twice in the hand in a saloon fight in 1875 and was shot in the hip in 1881 during the Gunfight at the O.K. Corral. He was also shot in the chest in 1929 during a robbery attempt at his home, though he survived the incident.",wyatt earp was shot four times his life but none these shootings,wyatt earp was shot four times he was shot twice hand saloon,,1.0381122859427991,0.6,0.5,0.5,1.8628673715656794,1.0,0.0,student_pair
trivia_qa_439,How many times was Wyatt Earp shot?,Answer the question briefly and factually.,"Wyatt Earp was shot four times in his life, but none of these shootings were fatal.","Wyatt Earp was shot four times. He was shot twice in gunfights and was shot twice during an attempted robbery, but he did not die from any of these shootings.",wyatt earp was shot four times his life but none these shootings,wyatt earp was shot four times he was shot twice gunfights was,,1.0381122859427991,0.6,0.5,0.5,1.8628673715656794,1.0,0.0,student_pair
trivia_qa_315,"Who directed the films Thelma and Louise, Hannibal and Black Hawk Down?",Answer the question briefly and factually.,"The films ""Thelma and Louise,"" ""Hannibal,"" and ""Black Hawk Down"" were directed by Ridley Scott.","The films ""Thelma and Louise,"" ""Hannibal,"" and ""Black Hawk Down"" were directed by different individuals. ""Thelma and Louise"" was directed by Russell Crowe and Amy Heckerling (though primarily Crowe under the pseudonym R·C·Woolridge), ""Hannibal"" was directed by Jonathan Demme, and ""Black Hawk Down"" was directed by Ron Howard.",films thelma louise hannibal black hawk down were directed ridley scott,films thelma louise hannibal black hawk down were directed different individuals thelma,,1.7211143751356057,0.3073517903522173,1.0,0.1035076465482024,2.1556093412222506,1.0,0.0,student_pair
trivia_qa_315,"Who directed the films Thelma and Louise, Hannibal and Black Hawk Down?",Answer the question briefly and factually.,Ridley Scott,"The films ""Thelma and Louise,"" ""Hannibal,"" and ""Black Hawk Down"" were directed by different individuals. ""Thelma and Louise"" was directed by Russell Crowe and Amy Heckerling (though primarily Crowe under the pseudonym R·C·Woolridge), ""Hannibal"" was directed by Jonathan Demme, and ""Black Hawk Down"" was directed by Ron Howard.",ridley scott,films thelma louise hannibal black hawk down were directed different individuals thelma,,1.6504683236783724,0.3073517903522173,1.0,0.1035076465482024,2.1132217103479105,1.0,0.0,student_pair
trivia_qa_298,"From which country do French fries originate? France, Belgium or Switzerland?",Answer the question briefly and factually.,Belgium,French fries are believed to have originated in Belgium.,belgium,french fries are believed have originated belgium,,1.6882763383601391,0.0,1.0,0.0,2.0129658030160833,1.0,0.0,student_pair
trivia_qa_298,"From which country do French fries originate? France, Belgium or Switzerland?",Answer the question briefly and factually.,Belgium,French fries are believed to have originated in Belgium. The dish gained popularity in France and later in the United States and other countries.,belgium,french fries are believed have originated belgium dish gained popularity france later,,1.6882763383601391,0.0,1.0,0.0,2.0129658030160833,1.0,0.0,student_pair
trivia_qa_298,"From which country do French fries originate? France, Belgium or Switzerland?",Answer the question briefly and factually.,Belgium,"French fries are believed to have originated in Belgium. The dish is popular worldwide, but Belgium is often credited with its invention.",belgium,french fries are believed have originated belgium dish is popular worldwide but,,1.6882763383601391,0.0,1.0,0.0,2.0129658030160833,1.0,0.0,student_pair
trivia_qa_25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Answer the question briefly and factually.,Mutiny on the Bounty,"Men Against the Sea and Pitcairn's Island were two sequels to Robert Louis Stevenson's novel ""Treasure Island.""",mutiny bounty,men against sea pitcairn s island were two sequels robert louis stevenson,,0.03845117607785574,0.605481913452425,0.0,0.2753086788698941,1.2652634710276836,1.0,0.0,student_pair
trivia_qa_25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Answer the question briefly and factually.,Mutiny on the Bounty,"""Robinson Crusoe"" by Daniel Defoe.",mutiny bounty,robinson crusoe daniel defoe,,0.03845117607785574,0.0,0.0,0.0,1.0230707056467134,1.0,0.0,student_pair
trivia_qa_279,What is the minimum number of darts a person needs to throw to complete a leg from 501?,Answer the question briefly and factually.,9,"To complete a leg from 501 in darts, a person needs to throw a minimum of 3 darts, hitting a 170 (Triple 20) each time, bringing the score to 501 exactly.",9,complete leg from 501 darts person needs throw minimum 3 darts hitting,,1.7265987305360586,0.9675533759365438,1.0,0.3675533759365437,2.422980588696253,1.0,0.0,student_pair
trivia_qa_279,What is the minimum number of darts a person needs to throw to complete a leg from 501?,Answer the question briefly and factually.,9,"To complete a leg from 501 in darts, a person needs to throw a minimum of 3 darts, assuming they score exactly 171 with a triple 20 on their final dart. This is calculated as 501 - 3 * 20 * 3 = 501 - 180 = 321, and then 321 - 171 = 150,",9,complete leg from 501 darts person needs throw minimum 3 darts assuming,,1.7265987305360586,0.9654669912350906,1.0,0.36546699123509063,2.422146034815672,1.0,0.0,student_pair
trivia_qa_154,In which decade of the 20th century was Anne Bancroft born?,Answer the question briefly and factually.,"Anne Bancroft was born in the 1930s, specifically on January 10, 1931.","Anne Bancroft was born in the 1940s, specifically on January 10, 1931.",anne bancroft was born 1930s specifically january 10 1931,anne bancroft was born 1940s specifically january 10 1931,,1.6890614610856156,0.8601665141414601,1.0,0.26016651414146014,2.3575034823079535,1.0,0.0,student_pair
trivia_qa_154,In which decade of the 20th century was Anne Bancroft born?,Answer the question briefly and factually.,"Anne Bancroft was born in the 1930s, specifically on January 10, 1931.","Anne Bancroft was born in the 1940s, specifically on April 16, 1931.",anne bancroft was born 1930s specifically january 10 1931,anne bancroft was born 1940s specifically april 16 1931,,1.6890614610856156,0.3528242423390463,1.0,0.12805114531568448,2.1545665735869877,1.0,0.0,student_pair
trivia_qa_154,In which decade of the 20th century was Anne Bancroft born?,Answer the question briefly and factually.,"Anne Bancroft was born in the 1930s, specifically on January 10, 1931.","Anne Bancroft was born in the 1940s, specifically on August 10, 1931.",anne bancroft was born 1930s specifically january 10 1931,anne bancroft was born 1940s specifically august 10 1931,,1.6890614610856156,0.3487845273599439,1.0,0.12708525727947384,2.152950687595347,1.0,0.0,student_pair
trivia_qa_230,What is the name of the strong material found in plant cell walls?,Answer the question briefly and factually.,The strong material found in plant cell walls is cellulose.,Lignin.,strong material found plant cell walls is cellulose,lignin,,1.7097620576832335,0.5347620753372246,1.0,0.3347620753372247,2.23976206474483,1.0,0.0,student_pair
trivia_qa_91,Which Star Trek star directed Three Men and a Baby?,Answer the question briefly and factually.,Leonard Nimoy,"William Shatner directed ""Three Men and a Baby."" However, William Shatner is an actor from Star Trek, not a Star Trek director.",leonard nimoy,william shatner directed three men baby however william shatner is actor from,,1.6452379819428489,0.7447838877685211,1.0,0.1447838877685212,2.2850563442731175,1.0,0.0,student_pair
trivia_qa_91,Which Star Trek star directed Three Men and a Baby?,Answer the question briefly and factually.,Leonard Nimoy,"No Star Trek star directed ""Three Men and a Baby."" The film was directed by Michael Ritchie.",leonard nimoy,no star trek star directed three men baby film was directed michael,,1.6452379819428489,0.7436620550892146,1.0,0.14466846915358764,2.284607611201395,1.0,0.0,student_pair
trivia_qa_91,Which Star Trek star directed Three Men and a Baby?,Answer the question briefly and factually.,Leonard Nimoy,"Star Trek actor Walter Koenig did not direct ""Three Men and a Baby."" The film was directed by Mark L. Lester.",leonard nimoy,star trek actor walter koenig did not direct three men baby film,,1.6452379819428489,0.7032739247777584,1.0,0.14051317741865127,2.2684523590768126,1.0,0.0,student_pair
trivia_qa_495,Who played the role of Kate Flax in the 1990 film Mermaids?,Answer the question briefly and factually.,Christina Ricci,The role of Kate Flax in the 1990 film Mermaids was played by Daryl Hannah.,christina ricci,role kate flax 1990 film mermaids was played daryl hannah,,0.0,0.7492854221457295,0.0,0.14928542214572954,1.2997141688582918,1.0,0.0,teacher_rescue
trivia_qa_495,Who played the role of Kate Flax in the 1990 film Mermaids?,Answer the question briefly and factually.,Christina Ricci,The role of Kate Flax in the 1990 film Mermaids was played by Drew Barrymore.,christina ricci,role kate flax 1990 film mermaids was played drew barrymore,,0.0,0.6948123933038137,0.0,0.1431315864922586,1.2779249573215254,1.0,0.0,teacher_rescue
trivia_qa_495,Who played the role of Kate Flax in the 1990 film Mermaids?,Answer the question briefly and factually.,Christina Ricci,The role of Kate Flax in the 1990 film Mermaids was played by Dawn Wilder.,christina ricci,role kate flax 1990 film mermaids was played dawn wilder,,0.0,0.581226631499435,0.0,0.13029976631301077,1.232490652599774,1.0,0.0,teacher_rescue
trivia_qa_441,"The pub with the longest name in the UK has how many letters in it? 55, 75 or 95?",Answer the question briefly and factually.,55,"The pub with the longest name in the UK is the ""The Three Tuns, The White Horse, The Perch, The Bell, The Blue Boar, The Black Horse, The Greyhound and Prince of Wales"" which has 95 letters.",55,pub longest name uk is three tuns white horse perch bell blue,,1.4459393313261564,0.4166032616121362,0.75,0.11152426362026954,2.034204903440548,1.0,0.0,student_pair
trivia_qa_34,In the 80s who wrote the novel Empire of The Sun?,Answer the question briefly and factually.,"The novel ""Empire of the Sun"" was written by J.G. Ballard.","The novel ""Empire of the Sun"" was written by James Ford, but it is more commonly attributed to its author, Ian Fleming, who is better known for his James Bond series. However, the correct author is James Hannigan, who wrote under the pen name James Ford.",novel empire sun was written j g ballard,novel empire sun was written james ford but it is more commonly,,1.7200764764361003,0.5006959687935242,1.0,0.2177341468411181,2.23232427337907,1.0,0.0,student_pair
trivia_qa_34,In the 80s who wrote the novel Empire of The Sun?,Answer the question briefly and factually.,"The novel ""Empire of the Sun"" was written by J.G. Ballard.","The novel ""Empire of the Sun"" was written by James Haniff, better known by his pen name Jerome David (JD) Salinger. However, there seems to be a confusion as Jerome David Salinger passed away in 2010, and he did not write ""Empire of the Sun."" The correct author is(SEAN O'FAHNER).",novel empire sun was written j g ballard,novel empire sun was written james haniff better known his pen name,,1.7200764764361003,0.29482144492290013,1.0,0.09482144492290014,2.1499744638308202,1.0,0.0,student_pair
trivia_qa_34,In the 80s who wrote the novel Empire of The Sun?,Answer the question briefly and factually.,J. G. Ballard,"The novel ""Empire of the Sun"" was written by James Ford, but it is more commonly attributed to its author, Ian Fleming, who is better known for his James Bond series. However, the correct author is James Hannigan, who wrote under the pen name James Ford.",j g ballard,novel empire sun was written james ford but it is more commonly,,1.5841530524190588,0.5006959687935242,1.0,0.2177341468411181,2.150770218968845,1.0,0.0,student_pair
trivia_qa_64,Who was the first US-born winner of golf's British Open?,Answer the question briefly and factually.,Walter Hagen,"John McDermott was the first U.S.-born winner of the British Open, which he won in 1914.",walter hagen,john mcdermott was first u s born winner british open which he,,1.2452321820697902,0.7489701381477909,0.6666666666666666,0.1489701381477908,2.0467273645009905,1.0,0.0,student_pair
trivia_qa_64,Who was the first US-born winner of golf's British Open?,Answer the question briefly and factually.,Walter Hagen,"Johnny Miller was the first U.S.-born winner of the British Open, achieving this in 1973.",walter hagen,johnny miller was first u s born winner british open achieving this,,1.2452321820697902,0.705573318622182,0.6666666666666666,0.14230793421104945,2.029368636690747,1.0,0.0,student_pair
trivia_qa_64,Who was the first US-born winner of golf's British Open?,Answer the question briefly and factually.,Walter Hagen,"John Henry Taylor was the first U.S.-born winner of the British Open, which he won in 1895.",walter hagen,john henry taylor was first u s born winner british open which,,1.2452321820697902,0.697491981123846,0.6666666666666666,0.14242683638846945,2.0261361016914123,1.0,0.0,student_pair
trivia_qa_153,What is the largest city in Ohio?,Answer the question briefly and factually.,Cleveland is the largest city in Ohio.,Cincinnati is the largest city in Ohio.,cleveland is largest city ohio,cincinnati is largest city ohio,,-0.014079772798569895,0.5369178533595649,0.0,0.3369178533595649,1.206319277664684,1.0,0.0,student_pair
trivia_qa_336,Which brand of beer does Homer Simpson drink regularly?,Answer the question briefly and factually.,Duff Beer,Homer Simpson regularly drinks Budweiser.,duff beer,homer simpson regularly drinks budweiser,,0.0,0.9476064117898155,0.0,0.34760641178981555,1.3790425647159261,1.0,0.0,teacher_rescue
trivia_qa_336,Which brand of beer does Homer Simpson drink regularly?,Answer the question briefly and factually.,Duff Beer,"Homer Simpson regularly drinks Krupp's Beer. However, more commonly recognized in popular culture is his consumption of Krusty Beer.",duff beer,homer simpson regularly drinks krupp s beer however more commonly recognized popular,,0.0,0.4789777910233506,0.0,0.13629012083820097,1.1915911164093402,1.0,0.0,teacher_rescue
trivia_qa_336,Which brand of beer does Homer Simpson drink regularly?,Answer the question briefly and factually.,Duff Beer,"Homer Simpson regularly drinks Krabby Patties beer, though it is often referred to as ""Suds"" in the show.",duff beer,homer simpson regularly drinks krabby patties beer though it is often referred,,0.0,0.4756420342156749,0.0,0.13478594519702541,1.19025681368627,1.0,0.0,teacher_rescue
trivia_qa_419,Who was the first person to sell one million records?,Answer the question briefly and factually.,Enrico Caruso.,"The first person to sell one million records is generally considered to be Elvis Presley with his album ""High Fidelity,"" released in 1954.",enrico caruso,first person sell one million records is generally considered be elvis presley,,1.2767330776570178,0.32903717206277994,0.6666666666666666,0.11817273696283494,1.8976547154193226,1.0,0.0,student_pair
trivia_qa_419,Who was the first person to sell one million records?,Answer the question briefly and factually.,Enrico Caruso.,"The first person to sell one million records is debated, but many sources credit bandleader and composer Paul Whiteman for achieving this milestone in 1924 with his album ""The Music of the Movies.""",enrico caruso,first person sell one million records is debated but many sources credit,,1.2767330776570178,0.3108474751947965,0.6666666666666666,0.10749251794384095,1.8903788366721292,1.0,0.0,student_pair
trivia_qa_419,Who was the first person to sell one million records?,Answer the question briefly and factually.,Enrico Caruso.,"The first person to sell one million records is generally considered to be bandleader and trombonist Paul Whiteman, with his 1924 album ""The Pharmacopoeia.""",enrico caruso,first person sell one million records is generally considered be bandleader trombonist,,1.2767330776570178,0.3027209906872037,0.6666666666666666,0.1027209906872037,1.887128242869092,1.0,0.0,student_pair
trivia_qa_241,"Which family of insects has species named 'drivers', 'weavers', 'and even individuals called 'soldiers'?",Answer the question briefly and factually.,Formicidae (ants),"The term ""drivers,"" ""weavers,"" and ""soldiers"" can refer to various species within the termite family, Termitidae. These terms describe different castes within termite colonies.",formicidae ants,term drivers weavers soldiers can refer various species within termite family termitidae,,0.011095525590263649,1.2,0.0,1.0,1.4866573153541582,1.0,0.0,student_pair
trivia_qa_241,"Which family of insects has species named 'drivers', 'weavers', 'and even individuals called 'soldiers'?",Answer the question briefly and factually.,Formicidae (ants),"The term ""drivers,"" ""weavers,"" and ""soldiers"" can refer to different species within the termite family, Termitidae. These names describe the various castes within termite colonies.",formicidae ants,term drivers weavers soldiers can refer different species within termite family termitidae,,0.011095525590263649,1.2,0.0,1.0,1.4866573153541582,1.0,0.0,student_pair
