seed,question_index,question_id,question,k,method,selected_sample_index,selected_cluster_id,selected_cluster_size_in_prefix,answer_text,answer_preview,baseline_answer_preview,answer_changed_vs_sample0,strict_correct,baseline_strict_correct,delta_strict_correct_vs_sample0,any_strict_correct_in_prefix,strict_oracle_available,token_count,logprob_avg,token_mean_entropy,token_max_entropy
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,4,cautious_majority_logprob,0,0,4,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,4,oracle_strict,0,0,4,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,8,sample0,0,0,8,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,8,best_logprob,0,0,8,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,8,low_token_entropy,0,0,8,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,8,majority_logprob,0,0,8,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,8,majority_low_entropy,0,0,8,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,8,cautious_majority_logprob,0,0,8,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,8,oracle_strict,0,0,8,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,0.0,1.0,1.0,0.0,1.0,0.0,15,-0.009283148271650058,0.02733525630493275,0.37880799174308777
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,1,sample0,0,0,1,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,1,best_logprob,0,0,1,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,1,low_token_entropy,0,0,1,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,1,majority_logprob,0,0,1,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,1,majority_low_entropy,0,0,1,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,1,cautious_majority_logprob,0,0,1,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,1,oracle_strict,0,0,1,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,2,sample0,0,0,2,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,2,best_logprob,0,0,2,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,2,low_token_entropy,0,0,2,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,2,majority_logprob,0,0,2,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,2,majority_low_entropy,0,0,2,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,2,cautious_majority_logprob,0,0,2,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,2,oracle_strict,0,0,2,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,3,sample0,0,0,3,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,3,best_logprob,0,0,3,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,3,low_token_entropy,0,0,3,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,3,majority_logprob,0,0,3,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,3,majority_low_entropy,0,0,3,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,3,cautious_majority_logprob,0,0,3,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,3,oracle_strict,0,0,3,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,4,sample0,0,0,4,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,4,best_logprob,0,0,4,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,4,low_token_entropy,0,0,4,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,4,majority_logprob,0,0,4,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,4,majority_low_entropy,0,0,4,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,4,cautious_majority_logprob,0,0,4,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,4,oracle_strict,0,0,4,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,8,sample0,0,0,8,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,8,best_logprob,0,0,8,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,8,low_token_entropy,0,0,8,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,8,majority_logprob,0,0,8,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,8,majority_low_entropy,0,0,8,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,8,cautious_majority_logprob,0,0,8,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,7,trivia_qa_155,The Suez Canal connects the Mediterranean Sea to which other Sea?,8,oracle_strict,0,0,8,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.0,1.0,1.0,0.0,1.0,0.0,14,-0.00012455205260104258,0.000958773954222685,0.013198007829487324
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,1,sample0,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,1,best_logprob,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,1,low_token_entropy,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,1,majority_logprob,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,1,majority_low_entropy,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,1,cautious_majority_logprob,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,1,oracle_strict,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,2,sample0,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,2,best_logprob,1,1,1,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,2,low_token_entropy,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,2,majority_logprob,1,1,1,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,2,majority_low_entropy,1,1,1,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,2,cautious_majority_logprob,0,0,1,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,2,oracle_strict,1,1,1,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,3,sample0,0,0,2,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,3,best_logprob,1,1,1,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,3,low_token_entropy,0,0,2,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,3,majority_logprob,0,0,2,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,3,majority_low_entropy,0,0,2,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,3,cautious_majority_logprob,0,0,2,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,3,oracle_strict,1,1,1,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,4,sample0,0,0,2,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,4,best_logprob,1,1,2,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,4,low_token_entropy,0,0,2,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,4,majority_logprob,1,1,2,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,4,majority_low_entropy,1,1,2,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,4,cautious_majority_logprob,1,1,2,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,4,oracle_strict,1,1,2,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Brian Johnson.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,15,-0.1808568909115138,0.4117903293992034,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,8,sample0,0,0,2,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,Cindy Crawford named her first son after the rock star Keith Richards.,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.1824078555501046,0.3604869153921754,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,8,best_logprob,5,3,2,Cindy Crawford named her first son after the rock star Mick Jagger.,Cindy Crawford named her first son after the rock star Mick Jagger.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,16,-0.11072122662979922,0.2887472649189249,3.3790535926818848
42,8,trivia_qa_156,Which rock star did Cindy Crawford name her first son after?,8,low_token_entropy,5,3,2,Cindy Crawford named her first son after the rock star Mick Jagger.,Cindy Crawford named her first son after the rock star Mick Jagger.,Cindy Crawford named her first son after the rock star Keith Richards.,1.0,0.0,0.0,0.0,0.0,0.0,16,-0.11072122662979922,0.2887472649189249,3.3790535926818848
